final_eq,max_dd,min_eq
142756.96788677602,-1303.0877948180132,4955.5199999999995
138853.45480226568,-1067.4709791644273,5121.919999999969
151528.1645905583,-1672.3827961079223,4980.519999999995
146263.78564101332,-1078.1200000000536,4979.52
141672.07695234174,-1079.479999999996,4451.650346848246
169041.71546666828,-1352.5200000001787,4896.319999999991
154735.55593119282,-1648.3714965384424,4810.799999999939
145372.57435243862,-1469.1914629785315,4842.319999999931
135408.6585490221,-1667.357676904794,4638.759999999995
135243.7523261218,-1069.7398702658393,4811.559999999966
144153.78821128551,-816.6800000000076,4740.759999999984
158655.1201227534,-1303.1811923625792,5080.759999999998
155294.1170837123,-1220.1409217108012,4987.519999999998
147353.35706713985,-1072.157340714184,5028.7599999999975
141829.18232432593,-1063.6983008318202,4927.43999999997
145444.47117785848,-1182.8263909108355,4934.879999999983
143011.4109160193,-1212.613025238972,4682.1599999999735
159496.34096605272,-1140.3138991927372,4987.760000000015
154400.5403866067,-1080.30749911585,4985.519999999998
144763.4423043339,-1333.586773841509,4969.7999999999965
153811.19935639287,-1397.8278471876547,4994.759999999997
143357.3020011417,-1131.6783399416236,4978.519999999995
144474.4283148104,-1030.825117601271,4969.519999999999
157327.65781795388,-1621.4000000001397,4987.759999999997
155014.14352918987,-1397.0817982585868,4926.559999999992
149865.85317949284,-1084.479999999996,4955.280000000008
147893.53418708566,-1299.3200000000797,4924.319999999983
146083.66337678686,-1335.9299657873653,4245.639999999976
158114.16368069872,-1218.7573407151067,4964.040000000008
148409.03594564545,-1316.8800000001502,4966.7599999999975
151488.8141388002,-1608.760000000002,4537.000000000002
152484.37712297266,-1258.5550133381912,4839.759999999945
148407.8534492935,-1328.5685488999297,4868.599999999986
150300.05102400391,-1119.8521825745338,4641.320000000002
141606.05906678358,-1260.6000000000495,5028.76
165900.70253116134,-856.9200000000274,4525.593056040188
149156.52769015278,-1175.2799999995914,4957.9438761931115
149611.58666535816,-1422.3100475488027,4665.1199999999135
140063.25953605177,-1294.2373407148407,4994.760000000001
149349.20234073803,-1348.9444188351772,5025.759999999998
159495.94017591572,-1374.5655026757413,3613.194497324257
160605.51246451336,-894.741422969033,4437.159999999914
146371.59315822695,-1259.4354253801066,4607.71999999996
130131.5126545193,-1332.8917261736933,4631.377203892067
139216.56548814772,-1075.7200000000012,4809.860375732388
148163.37048610562,-1240.0800000000181,4944.039999999992
146558.1439549099,-1270.4800000000032,5007.760000000001
159547.78355848437,-1466.2537290182954,4990.039999999994
147959.31237669423,-1707.6844137087392,4622.2851973624165
145684.63203455097,-1412.1554692223872,4730.9199999999755
157130.51843125498,-1626.4564743444862,5011.039999999993
190715.5001753676,-1315.280000000159,4909.3999999999905
156560.40795667956,-845.6130026009632,4609.80709011893
168354.89155295037,-1239.2217959269765,4900.839999999994
140022.31089950984,-1218.2972587909462,4877.3728915656075
146512.42248978285,-1123.2987341275875,4906.519999999997
142885.03771875915,-1160.743941927154,4733.079999999997
151563.3697233696,-1715.3288432839618,4883.359999999978
156075.48201363406,-1725.6799999994691,5048.76
150636.29870813253,-1281.388120760872,5047.760000000001
165254.13324606078,-1312.201215947527,4837.1599999999735
154761.25288674128,-1384.108685958865,4972.040000000005
154397.74500560982,-1205.3999999999069,4778.519999999998
172780.1202817663,-994.6530123448174,4970.039999999991
143218.953584249,-1871.3254757144605,4556.479999999974
156104.10339667747,-1367.0367505870672,4901.5599999999895
139051.59880659287,-1008.281764532745,4956.280000000009
169410.7521479441,-1611.999999999999,4922.768121413996
161513.81518122606,-928.3532558828156,4993.458025599171
166393.5145502397,-1350.4848843020154,4998.76
160405.28866476106,-1606.9200000000747,5986.760000000002
161374.76320739838,-1188.7106300914602,4972.760000000001
146013.72465039502,-1679.8629353766519,4651.535763609965
156867.55502372872,-888.0571474063545,4701.40879387261
158553.45704268676,-1406.1600000002509,4990.759999999998
162104.55760488432,-1332.5642131326968,5005.519999999998
135975.67578246596,-1382.12000000001,4880.756610579188
134280.04821543378,-1062.0012320908863,4910.11999999998
164963.95568082912,-1345.2052114266844,4947.999999999976
161559.68514324783,-1123.9199999999255,5058.279999999993
151646.6337971583,-1397.2800000000134,4892.237782505606
136563.5831824766,-1807.3200000002835,4915.119999999998
148057.5645472727,-1684.5714965381994,5835.7600000000075
153206.6010173439,-1122.120000000068,4972.439999999976
157099.47630041844,-1273.4400000000023,5077.839999999985
129984.80765006595,-1475.400000000016,4667.399999999942
153738.380754708,-1442.5748768763697,4986.559999999994
173786.21144350848,-1185.28978377959,5000.759999999998
163570.48514958294,-1437.510147791916,4940.930582270225
153762.42763785677,-1752.2000000000116,4683.802994915519
148393.90468351482,-1285.5655217767053,4995.759999999998
157689.8350561978,-1211.2715549796776,4958.039999999997
158595.02119242298,-1320.3060680390627,4985.759999999998
152842.2720409916,-1601.1876804105996,4928.039999999993
146556.70483521972,-1131.600000000326,4947.639999999993
153188.38636407678,-1078.719999999994,4320.114553167714
154668.50831359494,-992.9830854072206,4950.159999999984
138945.27052950545,-1445.6800000000949,4281.2643750374245
146927.4903169647,-1030.9742473131337,4987.519999999998
151855.65410534374,-1588.8354253789294,4921.040000000006
132425.981412481,-1132.6000000000495,5007.039999999998
166398.65683045896,-1114.640000000043,4882.7999999999965
152565.18322836387,-1240.0400000000373,4792.079999999994
149207.07524869364,-1117.9599999999919,5065.279999999996
137331.74840225073,-1681.4047588468384,4919.400000000006
162736.3581071367,-1561.259736660635,4975.319999999985
161906.06722998802,-1301.1965970279998,4880.707506763729
142744.31857597124,-1108.0457259790019,4992.759999999997
161357.53877102883,-1175.5600000001432,4909.040000000005
139320.53680153043,-1232.3999999999905,4988.7599999999975
165474.55533612007,-1102.7191101854041,4930.079999999991
146410.4162464526,-1561.6957410014293,5109.759999999999
149347.96736317553,-1156.8800000000338,4933.5199999999995
155487.22498107416,-1409.4824289615244,4880.746263738483
142644.80347093975,-1234.6800000000803,4899.799999999985
160082.87044700058,-1267.955425380438,4972.759999999997
163410.67313802917,-1257.4400000000169,4908.560000000001
148293.97309585992,-1241.4075333347355,4963.519999999997
151648.52854665808,-1312.0608914043987,4922.719999999964
137890.98148201668,-1453.4406890550454,4871.879999999995
143013.41066733087,-1447.4834194790456,4965.759999999998
174551.2953858681,-1490.210650835943,4972.519999999998
157739.1388730022,-891.8701788005856,4955.519999999998
139270.61292058905,-1383.7734859934499,4992.759999999998
155717.97114720655,-1395.920000000042,4893.632863757158
140805.10218154808,-1184.2400000000926,4941.279999999995
152599.32175396578,-1084.2965233138384,4769.381442050579
164029.78556264096,-1159.2244552121265,4996.7599999999975
169222.23336969255,-1156.2000000001426,4986.279999999995
142733.57228996602,-1133.1599999999962,4829.1112513149465
155582.01586713645,-1408.231036754034,4947.039999999998
151575.38369686282,-1215.802532032074,4959.279999999997
150348.06406076901,-1020.670834590419,4808.823876193093
177417.47139935213,-912.5600000000159,4670.720000000004
133000.6890778069,-1416.5102359200246,4618.279999999983
144027.07509003073,-1095.0817819780932,4954.079999999987
152026.6262998735,-1530.2773407148125,4978.7599999999975
147281.3772858176,-913.2987341275566,5000.759999999998
159070.54328150008,-1457.8802845365135,4936.649369374195
166401.04795471276,-1241.8000000000902,5002.760000000001
162389.54819222182,-1741.2799999996496,4653.039999999896
151402.414637091,-985.7600000003149,4926.079999999985
144109.31729835723,-1442.5851786771773,4278.8193994160165
164619.31175053056,-1495.8886945400372,4944.519999999951
136640.77701652225,-1213.6948491484945,4932.227506763666
158121.1367753786,-1519.1599999994505,4924.079999999987
161029.27370501202,-1011.0870684377005,4981.080000000004
157429.98870520695,-1480.6799999999785,4578.999999999988
149795.3890146002,-1961.5227575862536,4985.519999999995
141597.83854950397,-1358.5369997064354,4984.479999999984
152283.97073888147,-1971.0675766349887,4895.119999999991
149814.15075670026,-1151.7455990155795,4857.685375711757
145994.61903413106,-1346.1748768767138,4986.559999999992
148273.2476766433,-787.6800000000221,4958.0400000000045
161236.2902903501,-826.2800000000425,4921.599999999989
153764.30978632518,-1397.785440290274,4999.759999999999
159355.04420739328,-1406.215047668229,5009.519999999999
164622.63373702485,-1059.2399999999907,4866.15999999999
151900.75408407557,-1422.4716924915192,4397.319999999925
162740.69149395282,-1114.6000000002969,4984.759999999999
141116.6884314308,-1387.000000000029,4420.959999999925
148550.62101392483,-1184.39135768314,4685.4594041922755
156346.2774360038,-1497.9470947044028,4956.800000000002
155076.53545233718,-1180.3200000003562,4788.23999999997
164581.69412791455,-1360.3193572728778,5022.279999999994
165892.76737765878,-1205.021466490638,4938.6799999999685
149201.21668180102,-1093.360000000046,4986.7599999999975
149092.85397275002,-1299.0870684377733,4835.5999999999885
144414.04592550904,-1400.1500988768385,4850.968793872616
149680.26761007222,-1127.7200000000012,4800.981621686647
170777.83974748274,-807.2741631413228,5000.759999999998
155349.533361658,-1753.5529942319044,4804.783876193117
149662.38997920795,-1245.16000000008,4949.039999999992
159504.9719983557,-1243.280000000057,4722.652905295731
174917.91406317783,-1010.6236382584393,4892.558218022056
148814.74802281224,-1103.8599522855511,4992.759999999998
153118.75988603203,-997.2148768764746,4964.279999999995
140711.12020598748,-1413.6800000001313,5009.759999999999
138115.53730107777,-2053.003432309837,4763.879999999993
161969.76827860257,-1871.20000000023,4818.940375732435
157749.49388139907,-1165.6208755695152,4997.760000000001
148051.15418043343,-1334.5548990729585,4784.879999999981
142965.22472331405,-1409.2813210517634,4983.7599999999975
151483.80294756527,-1378.2800000000207,4823.85691459291
161433.8258859402,-1335.1871281132335,4563.319999999923
165076.6177534828,-850.8800000000192,5018.5199999999995
159799.23324672118,-1508.45184919436,5014.159999999983
136091.1976954283,-2127.7540039995656,4988.248445020346
146804.05560344536,-948.9600000000792,4952.799999999989
147876.6057438213,-1217.0400000000227,4976.519999999997
150065.27931068395,-1346.2000000000262,4981.519999999994
148460.47964724738,-1004.9501267185551,4851.0799999999945
139766.82293994597,-1409.009933293375,5396.7599999999975
165815.63681773696,-1320.7268003639474,5051.319999999991
131331.31415115754,-1270.5200000000114,5043.76
158590.50161101692,-1278.239999999787,4774.559999999966
173410.19542501972,-1298.987342748187,5002.52
165877.39132964064,-1206.1512061275425,5132.759999999998
162114.76137557297,-1205.5600000000995,5530.1599999999635
148039.07611792893,-1538.6432011391153,5695.479999999976
140321.12126789294,-1368.520000000004,4961.879999999993
144750.45157715512,-1350.2799999999952,3634.0399999999954
155076.37203302188,-1457.190337196189,4691.159999999966
155155.56125128345,-1971.2351257809496,4996.799999999984
155856.90795314554,-1822.2773407148925,4987.519999999998
160843.49838944426,-1526.9904122020853,5063.7599999999975
167238.27753557873,-1059.2399999999925,4590.153199636174
170376.84925296853,-1567.2800000001735,4968.879999999982
142551.65815662366,-1452.7200000003504,4621.479999999976
151536.47697410954,-1115.6800000000076,4932.039999999989
166440.8622059741,-1407.8399999996182,4977.519999999998
146548.76048964693,-1309.6092068076687,4986.519999999997
146261.36516095017,-1059.5138991929562,4924.559999999999
148427.1836869187,-1875.667854820069,4798.74675611552
158666.2896046004,-1160.7199999997392,4852.405143736264
147619.8631767406,-1067.1551024483342,4979.162451502422
134228.20795019972,-2233.0095137525495,4996.759999999999
157765.55137689132,-1138.6400000000212,4016.000508140542
152478.8541484053,-1041.1724801442542,4952.519999999998
140574.63213730612,-1080.200000000008,4975.279999999999
166928.73503225806,-1823.6628479060018,4967.559999999998
146654.43336493828,-1641.49937982363,4991.519999999997
153515.46460534856,-969.5906300915813,4996.7599999999975
140344.71133233907,-1343.117340715049,4917.119999999989
158244.00182553282,-1376.195590088013,4901.839999999974
159010.02515940982,-1774.1839579913885,3207.576042008611
144302.03003188735,-1391.0436762541067,4876.400000000007
150594.00437665626,-1062.1261283258937,4887.724530777816
157559.10753824087,-1149.7199999999802,5032.839999999998
147711.1345331563,-1059.2400000000052,4988.76
161201.46925158985,-1199.6800000001094,5086.799999999993
146134.3694923687,-1588.247068437573,4667.662020429881
141789.26153251235,-1369.8000000000757,4760.039999999974
153134.53296544892,-1443.9644137087016,4954.764530777818
147533.96285279404,-913.400000000227,4936.254964090459
155698.58905170782,-1015.2312678720627,4665.145840492449
150755.25255187612,-933.2134859934577,5052.319999999964
146334.39928358726,-1549.4758689997689,5011.319999999984
159565.26570308587,-1023.5957879147463,5061.039999999993
144242.76368019418,-1448.23378607399,5218.11999999999
167893.80479255834,-961.2883601969806,4862.44000000002
148168.73737966333,-1008.5283622359784,4954.279999999995
156586.48591602853,-1029.5817029183672,4978.519999999997
138319.47865819072,-1264.7828648922005,4930.436798861089
168589.98960548246,-1250.6799999994691,4891.319999999991
152604.85042249603,-1139.1454352819128,4540.645293510508
140644.15672491243,-1524.6433135627449,4900.879999999985
128865.99647038373,-1475.599101634827,4939.319999999988
181297.85451816255,-1632.17391700983,4982.759999999997
161743.53757751142,-1027.399999999674,4824.845568585564
149399.55483883535,-970.640000000003,5010.759999999998
154709.3690848355,-860.8851010905346,4969.519999999999
153167.64145699152,-1380.2531321938295,4988.5199999999995
134204.64587190148,-1399.694086414791,4962.519999999996
152396.5579697745,-1972.479999999574,5036.519999999997
143200.61953772334,-1612.8400000000984,4895.999999999994
163114.62554024058,-954.7188044356735,4840.849369908476
140808.8088182737,-963.4076000132045,4964.559999999996
152651.6385401482,-940.3020206469082,4988.76
133631.74460984417,-2304.2800000000207,4955.280000000014
146462.66490045693,-817.1454874640594,4828.759999999965
162427.28122606289,-1553.0975935339811,4954.039999999987
144595.51024527565,-1159.1200000000026,4951.673339202215
144210.47152137294,-1257.921569476559,4981.32
147327.80370691986,-1257.2102892056064,4968.84
159671.95405060877,-1485.072272285368,4655.279999999984
153623.26093198013,-1484.4800000000614,4626.837556383642
158194.7908129171,-1301.9906306257908,4964.759999999999
166706.4451133302,-1303.1670684374403,5031.759999999999
141774.2947971565,-1420.9298380726905,4860.839999999996
152094.49714186837,-1192.6791081132615,5003.76
154429.86818911784,-969.2686127749548,4778.759999999977
158439.35931341074,-981.0000000003201,4708.975763609962
153595.35748818654,-2399.6833730496,4866.6558005655825
140508.42258698336,-1116.320000000058,4858.679999999981
142905.34516479983,-1166.240000000008,5062.10004771459
153972.55822690055,-1128.1600000000026,4962.3600000000015
147237.5145741569,-1073.2000000000044,4964.175544788094
148838.57941470403,-841.4198733333033,4908.879999999982
155091.6645815562,-1234.9318699770665,4792.181552212624
127125.69113384814,-1465.2836651631915,4954.559999999994
151115.1875951024,-1263.1600000000253,4643.879999999954
145727.22387316794,-1243.5462361118261,4699.374058450822
156232.30287204884,-2206.9712994149304,4700.668273826306
162261.19201052893,-1106.4400000000169,4894.420047714586
132751.6640094743,-2698.2459940857952,4759.599999999968
153170.1122547929,-1214.6317520419834,4422.604874218518
135412.7165076001,-1114.680000000004,4936.079999999993
138093.9726544008,-1468.4895137526328,4996.759999999999
149774.55098385806,-1102.7728097277704,4840.51999999998
129009.47520789008,-1263.9200000000164,5042.039999999996
156403.8849449076,-1438.907585121091,5107.519999999998
163093.01754580231,-1256.8641413788937,4962.2799999999925
147670.7827590074,-1352.6007089595369,4557.319999999999
142122.08576901164,-1378.0575935338638,4755.609764079925
157226.05835280675,-1295.694086414529,4802.854391961052
152360.9653819595,-1810.5138060783647,4894.518767909319
167727.5774814947,-1347.0800000001327,4904.239999999985
159198.99146336986,-1320.0524801446154,4961.319999999986
164622.54205642868,-1546.6400000001013,5019.28
158089.25167621297,-2482.986193424542,4959.878477286007
156906.68605839598,-1147.4000000000378,4955.55999999999
146726.46125785986,-1115.640000000043,4975.639999999993
159883.5635186246,-1256.6000000000058,4887.86999467995
163538.33069293105,-1726.4870499631506,4760.575763609978
148048.6805525726,-860.143809594374,4931.950486247478
166778.6380493748,-1342.8000000002794,5000.119999999986
146936.50926510515,-1556.1382933978748,4784.719999999985
153621.20201506568,-815.2556867072708,4937.599999999996
152626.89559827992,-1150.1468624515765,5002.759999999998
149221.722861189,-1211.960000000181,4817.602659285123
145882.91214039692,-1325.6400000000358,4931.685254118769
157794.20084754424,-834.8799999998882,4928.279999999998
156097.60900527588,-1245.2685340858006,5000.559999999995
147624.17913482536,-1114.2375756763722,4532.6257496656
163339.41463786972,-1234.3247512013131,4290.035248798651
140354.87776516445,-1367.992168625362,4741.569873281703
145965.58914474936,-1141.9199999999837,4505.509126240327
153829.41758296214,-1339.8373407148392,4884.839999999978
141416.92229588112,-1372.040000000059,4882.890406184188
149060.51099337565,-1624.2400000000944,4999.279999999997
151398.59491157957,-1203.7864149592497,4971.279999999998
151431.20487880567,-1900.4132864119747,4680.876722554706
149855.8962487289,-1030.760000000082,4928.360000000002
149345.7096109102,-1793.4278993641128,4975.039999999998
161551.92608578812,-974.2087486855744,4689.839999999973
146879.22356774984,-1387.7999999998137,5003.760000000009
141846.32540647598,-1230.4399999999878,4826.87999999999
123987.71073291087,-2663.662923689826,7071.684574619992
164037.98783011187,-1692.6623775873886,5052.559999999993
134890.8769512974,-1094.9600000000064,4703.799999999944
151379.8528407284,-1445.6000000000204,4913.919999999991
167413.59160495512,-815.4048104297472,5126.0399999999945
162835.34903203277,-1057.3600000000297,4832.159999999992
153670.95842303362,-1029.453969415823,4937.86750676374
139173.44698419728,-1198.3349008236983,4931.372905295797
136924.45156681846,-1169.1687184854527,4935.279999999999
163880.60088309995,-1015.8247312114254,4864.199999999978
165637.17867106217,-1410.0606781743118,4909.799999999995
161710.91221531495,-1138.037340714509,4831.5599999999895
153364.66921278462,-1343.2800000000498,4886.039999999969
147365.7518427175,-1454.7200000000157,4845.63999999999
146183.0398916165,-1479.3200000000288,4780.799999999963
155399.0049892776,-1235.7600000000384,4778.175581164824
134438.7659873485,-1232.7451618447776,4665.79999999999
158488.8445850638,-866.4400000000023,4731.200000000002
144063.56254222608,-1387.1599999999817,4774.679999999985
153647.05120763645,-1382.712431115273,4428.938105271182
163055.1932131838,-1461.0019675104195,4864.159999999981
166177.35447397945,-1216.12000000001,4985.040000000007
155413.38304132715,-1072.4388662170386,4863.644691212054
155558.70438045496,-1311.3600000000079,4980.35999999999
162907.69440728106,-1798.5603855804075,4999.759999999999
159346.65938294725,-1271.5600000000068,4961.0799999999945
153992.64504452015,-1377.6178051157713,4907.839999999992
143892.3166452593,-961.3876583602178,4782.3833038834355
149387.38391833915,-1675.4720029158052,4970.5199999999995
154272.85256192187,-976.1993572732463,4655.9599999999855
153960.43057793524,-962.882130020007,4934.799999999987
156604.16812982236,-1183.8888372594665,4914.3600000000015
154747.76050362442,-1047.0626116305502,4992.759999999998
157662.36573390843,-1456.7796242679324,5007.519999999996
140343.0186345325,-1409.5718894087768,4971.520000000001
147291.3338692325,-1331.800000000032,4993.76
154289.62211662077,-1265.9999999995634,4944.279999999995
143620.54591992646,-959.3496875368146,4964.519999999999
152192.07243552036,-1173.8000000000611,4897.880000000006
168564.24665507718,-1265.8000000000757,4970.879999999991
156371.2585076489,-1355.4000000000233,4972.279999999997
171566.58316362332,-738.7200000000012,5024.079999999999
155433.40105212192,-1656.2051224708703,4951.839999999995
148673.80906258177,-1194.9509969181527,4695.759999999966
162571.606661409,-1543.8391404408321,4988.519999999997
161100.808226099,-1700.6895277179756,4844.9599999999855
155418.61915380947,-1279.9476633062368,4962.039999999998
153378.56514584486,-1477.1368895540945,4989.759999999999
128851.3829446746,-1212.3672793064397,4990.759999999998
133547.19202225364,-1279.3856614208162,4982.759999999998
169197.62604681455,-1584.386079280106,4813.759999999976
154302.55315353879,-1528.8641131877812,4813.719999999983
128464.60360518553,-1338.416445556024,4950.484874218543
146033.22593938414,-1681.2236050417414,4994.759999999995
154120.73288654294,-1314.6094414034815,4742.319999999967
154596.9312263353,-1215.1599999997416,4959.7999999999965
146702.73262818262,-1445.1734859934986,4994.760000000001
151821.50828678202,-1681.5612320909859,4805.839999999998
139319.61671474666,-1652.2400000003981,4824.203458913606
149261.61899137186,-926.3199999996868,4995.759999999998
139409.66946744084,-1362.8208937302552,4675.479999999922
169078.40323456278,-958.760000000002,4915.404111539247
155060.22336966186,-942.1884961724354,4692.431083010359
153584.42581280303,-1260.8400000000402,4992.760000000001
175751.4550796361,-960.9783014199347,5000.759999999998
146699.13446464506,-1010.8587969781365,4763.260513279995
151501.56743128115,-1182.8008410303883,4494.759999999945
153342.7643726798,-1049.6737860739377,4840.637571038463
147021.62412703663,-1503.019156685914,5097.798218022101
147351.2225267991,-1082.4399999999441,4980.95999999998
153777.78753151614,-1267.4423548828927,4953.519999999997
147740.25323127498,-1379.939091925844,5022.759999999997
153045.30303462938,-1184.096123807074,4934.9167147963635
147541.61007871953,-1289.618447787374,4937.280000000006
160246.55008921627,-1059.395868999898,4998.559999999995
133033.77721964673,-1691.6928073731397,4114.6616216866005
154949.75199034603,-1054.2705318886146,4990.76
151000.02022120624,-1068.0400000002992,4997.759999999998
129797.50310979341,-1059.2399999999907,4941.359999999977
161212.31625089937,-1406.0665318102256,4956.799999999999
150986.75869975472,-1300.0068696929084,4989.52
146910.13857164915,-1488.532128172228,4956.270793192337
157610.60306901982,-1200.999999999156,4706.0399999999645
169133.87551753136,-1110.1600000000326,5005.279999999994
139815.5765327011,-1315.4850409735081,5037.519999999998
140241.30964887308,-1288.240000000107,4858.23999999997
143754.19822014795,-1703.8526011577633,4724.2461008072605
161361.1011002165,-1535.6507887457556,4908.359999999989
149036.27645984906,-1677.1600000000653,4992.280000000006
159596.7653432688,-1468.95694844818,4973.239999999959
144122.92077641294,-1427.6124932362727,4711.763782713996
142542.0252412057,-1461.9334930240584,4992.760000000001
149133.91397989052,-1163.5208374955982,4987.759999999998
142493.00616756835,-1283.4951557513923,4972.559999999996
161662.5483891929,-1823.9930728419567,4969.519999999994
152436.9225746107,-1657.0017943706625,5016.7599999999975
137359.83025198508,-1166.160000000018,4904.590610725292
166381.07132602748,-1316.4400000001042,4979.519999999999
164597.5660781163,-894.8659534898325,4974.279999999997
154248.55719422808,-1116.9200000000274,4944.599999999996
154990.97257148105,-1065.479999999996,4924.519999999999
164499.84875389308,-1211.2070684372447,4828.039999999978
145134.22524232825,-1152.9599999999973,4838.59999999999
124348.33459668745,-1376.031960247754,4995.759999999998
152489.12558654722,-1217.3200000000143,4950.439999999982
148464.4798602082,-2149.781702919019,4840.839999999966
148352.01074580732,-961.5489130420465,4913.359999999989
154333.86160783496,-1158.551622197876,5080.759999999998
144358.20632553165,-1103.0157190284808,4895.22999467997
156740.89767435382,-1099.3842576134775,4966.039999999993
138673.6419342446,-2191.925502675842,4841.866474693469
156606.6114857364,-1236.429699711036,4618.799999999997
154455.92754119297,-1527.6542239464761,4906.092406554418
166147.72631399622,-1248.839999999982,4839.679999999982
145840.20439494908,-1240.8400000000693,4820.159999999993
138127.62249365766,-1022.5693892750714,4963.359999999982
148190.23993744128,-1019.8400000000765,4657.337552190651
136803.20335307962,-1238.4644345974193,4920.31999999999
159591.16509618692,-1400.926270668846,4590.896565153642
157096.45445907227,-1742.3600000000442,4931.279999999995
135296.61374007177,-1983.9600000000355,4961.279999999995
138853.53985427276,-1380.4400000000896,4877.040000000012
150921.6530648995,-913.6400000000285,4942.040000000007
138633.36730006427,-1213.6627961080812,4962.279999999999
153982.4549750292,-1723.837871754804,4924.551083010369
157700.7808881946,-1448.3600000000079,4943.039999999997
125202.41468055872,-1253.5577333677502,4813.3999999999505
164683.60175088345,-837.8128802609572,4970.039999999991
159532.1861421606,-1034.6633023215109,5011.519999999997
140459.69864515957,-1481.9550133382909,4942.279999999997
150504.72579354676,-1236.880000000012,4911.330461679499
135142.44839589053,-1472.7977152298627,4879.159999999987
151980.94666496996,-1445.1085946465319,4911.03999999999
168440.29549966648,-1263.360000000146,5204.519999999999
158862.2624293778,-1259.8399999996764,4752.357571038501
157075.88847267543,-1195.1970362840075,4930.519999999985
143218.74154900553,-1201.1600000000763,4700.815544788084
150425.43521326847,-1536.720000000234,4401.4965651536895
143515.25335764876,-1136.3159540984198,4990.279999999996
155735.8008059376,-1485.072085595064,5006.5599999999895
162583.44060985633,-1120.0165366036963,4637.880000000003
143796.40859265876,-1140.8750133383037,4901.245568585576
152630.4550530683,-2285.2800788796885,4970.799999999991
135067.34704396693,-1325.6022174943864,4854.595586291317
169491.36021626077,-1241.7424103827652,4980.0799999999845
139728.37184064364,-2568.9075934457796,4855.359999999987
150466.41434874665,-1169.87999999999,4862.679999999966
142914.61449712768,-1176.920000000202,4970.519999999998
156594.08690789074,-1813.5255026757286,4897.869994679954
150735.69404907172,-1497.563752894479,4866.839999999985
147804.98316261836,-1296.360000000277,4798.839999999996
156106.36710517114,-1473.6191246231283,4975.519999999995
150312.91196327223,-1613.779624267554,4867.999999999947
148570.9548113598,-1201.637340715024,4917.399999999974
160214.7618831449,-1577.2823548832093,4995.759999999998
149501.62041815429,-795.6400000000576,4734.08034858805
160254.27408462873,-997.0679708064272,4947.799999999994
148547.8420516418,-1742.3827961078823,4849.800000000008
148188.90695467842,-1281.2706306259352,4835.759999999975
151498.34339550475,-1500.042014492501,4740.840000000005
158398.71704024027,-1140.338378313405,4829.137029567547
136521.26743352978,-1610.480000000025,5025.119999999982
149631.74032311045,-1042.598986363162,4033.098386593275
162909.49435200967,-1050.1444188355235,4977.11999999998
172726.07416010537,-738.9600000000064,4992.759999999998
160125.83557646206,-1165.926800363697,4823.199999999995
146410.811963569,-895.0800000000963,4828.959999999997
150208.62004755053,-1622.4509903621365,4992.279999999997
150985.2296528721,-1172.6399999999921,4995.759999999998
160178.8626308578,-872.0800000000454,5026.319999999989
137643.75812181865,-1777.7908972765727,5036.315115698088
127400.84437834083,-1332.813485993458,4740.703876193054
145710.146376529,-1377.1952041587065,4854.759999999936
158025.26506463494,-1178.6132769504475,4963.279999999993
141626.61502848967,-2224.0267218300287,4908.114497324247
148744.39616089925,-1187.280000000028,4964.919999999976
163862.28078008877,-887.5266607970698,4759.999999999982
141643.3987281815,-1500.9859165484377,4894.060047714566
153312.6712953416,-1326.7101267182734,4723.719999999986
141535.4455069961,-1478.7612554413136,4617.079999999981
143805.6579398701,-1283.399999999674,4880.358455913532
133386.60910180694,-1252.1200000001845,4668.185348509143
152938.52551710003,-1246.9600000001228,4989.759999999999
160397.72655727874,-1136.4000000001688,4819.879999999987
153974.8627682534,-804.4400000000314,4652.991038065856
165530.7129532463,-1185.1200000000536,4685.708617552606
148737.2906270336,-1253.2834334416948,4999.759999999999
151168.10818914263,-1204.5024478095875,4964.2799999999925
146367.5659155354,-2183.4187566929904,5017.159999999989
147878.14748000796,-1341.194784388288,4702.133370748173
134766.6268011434,-1720.6400000000212,4927.279999999994
154524.04443111338,-1556.119999999646,4847.7199999999775
150245.40521961762,-2418.8748026376925,4832.5582180221
150838.79501424942,-1226.8031080666988,4879.319999999988
160374.70711856158,-1333.9086127751507,4950.880000000005
151574.5353485427,-1312.9724932366225,4969.759999999999
165401.09112089287,-1496.496696116723,4997.760000000001
157635.8379014933,-1611.277340714878,5002.756120206499
155513.61312523697,-1490.0984673310595,4872.839999999989
157699.49066991598,-1303.1221602108562,4985.759999999998
172214.87746455838,-1394.7999999999956,4916.294802962381
134874.62435692432,-1007.760000000213,4967.680000000007
155705.67606838167,-877.7600000000675,5005.759999999998
158874.330670794,-872.2642576137187,5002.519999999991
150090.39871312815,-1689.2718785860698,4921.599999999992
144361.92504505444,-1299.679999999993,4758.146163847377
153667.1797327397,-1144.3600000000151,4540.679999999991
190169.10004550964,-1509.4735159643897,4967.519999999993
145887.71551875837,-1079.3973407152225,4889.13240655441
159933.06144860393,-1747.828612775069,4983.039999999991
149999.27712133026,-1537.7121686252794,5153.76
158440.0389696864,-1063.4457202404592,4915.35999999999
150074.3522150002,-1250.0000000000873,4926.319999999989
151182.3641425319,-1183.582845261073,4993.760000000009
144178.46968417784,-1238.320000000269,4855.280000000001
140740.0817275387,-1170.881781978067,4987.800000000003
147179.16583534965,-1481.6399999999994,5044.0399999999945
